20/06/2020 11:39:51:347760: <socket.socket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 53461), raddr=('127.0.0.1', 40001)>: LOGIN asd asd
20/06/2020 17:30:14:838887: <ssl.SSLSocket fd=712, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55097), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:30:14:838887: <ssl.SSLSocket fd=712, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55097), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 17:30:15:317628: <ssl.SSLSocket fd=712, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55097), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:30:15:799320: <ssl.SSLSocket fd=712, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55097), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:30:16:179243: <ssl.SSLSocket fd=712, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55097), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:30:17:211554: <ssl.SSLSocket fd=712, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55097), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:30:17:373097: <ssl.SSLSocket fd=712, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55097), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:30:18:130307: <ssl.SSLSocket fd=712, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55097), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:30:18:270926: <ssl.SSLSocket fd=712, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55097), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:30:20:392709: <ssl.SSLSocket fd=712, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55097), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:30:20:533302: <ssl.SSLSocket fd=712, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55097), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:30:20:700794: <ssl.SSLSocket fd=712, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55097), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:30:21:296772: <ssl.SSLSocket fd=712, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55097), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:30:21:446383: <ssl.SSLSocket fd=712, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55097), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:30:22:003871: <ssl.SSLSocket fd=712, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55097), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:30:22:165461: <ssl.SSLSocket fd=712, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55097), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:30:24:066165: <ssl.SSLSocket fd=712, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55097), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:30:24:223499: <ssl.SSLSocket fd=712, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55097), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:30:25:119305: <ssl.SSLSocket fd=712, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55097), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:30:25:275865: <ssl.SSLSocket fd=712, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55097), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:30:26:979693: <ssl.SSLSocket fd=712, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55097), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:30:27:142238: <ssl.SSLSocket fd=712, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55097), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:30:28:644911: <ssl.SSLSocket fd=712, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55097), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:30:28:824013: <ssl.SSLSocket fd=712, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55097), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:30:29:229927: <ssl.SSLSocket fd=712, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55097), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:30:29:398495: <ssl.SSLSocket fd=712, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55097), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:30:30:080761: <ssl.SSLSocket fd=712, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55097), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:30:30:252595: <ssl.SSLSocket fd=712, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55097), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:30:30:740182: <ssl.SSLSocket fd=712, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55097), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:30:30:882037: <ssl.SSLSocket fd=712, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55097), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:30:31:258025: <ssl.SSLSocket fd=712, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55097), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:30:31:416664: <ssl.SSLSocket fd=712, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55097), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:30:32:234218: <ssl.SSLSocket fd=712, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55097), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:30:33:502485: <ssl.SSLSocket fd=712, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55097), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:30:34:164108: <ssl.SSLSocket fd=712, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55097), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:30:34:595955: <ssl.SSLSocket fd=712, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55097), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:30:34:916376: <ssl.SSLSocket fd=712, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55097), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:30:35:307331: <ssl.SSLSocket fd=712, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55097), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:30:35:620473: <ssl.SSLSocket fd=712, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55097), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:30:39:011119: <ssl.SSLSocket fd=712, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55097), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:30:39:325302: <ssl.SSLSocket fd=712, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55097), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:30:39:499811: <ssl.SSLSocket fd=712, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55097), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:30:40:179993: <ssl.SSLSocket fd=712, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55097), raddr=('127.0.0.1', 40001)>: MY_COUPONS
20/06/2020 17:30:40:911186: <ssl.SSLSocket fd=712, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55097), raddr=('127.0.0.1', 40001)>: MY_COUPONS
20/06/2020 17:31:53:570361: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: LOGIN a a
20/06/2020 17:31:55:620698: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:31:55:621696: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: GET_BALANCE
20/06/2020 17:31:55:622695: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: MY_COUPONS
20/06/2020 17:31:55:622695: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 17:32:00:723037: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:32:00:723037: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 17:32:01:224176: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:32:01:224176: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 17:32:01:980212: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:32:01:981224: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 17:32:02:614623: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:32:02:615622: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 17:32:03:209718: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:32:03:209718: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 17:32:04:101746: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:32:04:102744: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 17:32:04:925351: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:32:04:925351: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 17:32:05:539654: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:32:05:539654: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 17:32:06:573251: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:32:06:573251: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 17:32:07:268175: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:32:07:268175: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 17:32:08:133407: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:32:08:134405: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 17:32:09:143375: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:32:09:143375: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 17:32:10:353470: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:32:10:353470: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 17:32:11:401920: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:32:11:401920: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 17:32:12:644342: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:32:12:644342: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 17:32:13:689914: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:32:13:689914: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 17:32:15:329755: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:32:15:330752: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 17:32:16:385931: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:32:16:386929: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 17:32:17:470380: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:32:17:470380: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 17:32:18:630652: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:32:18:631649: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 17:32:19:879638: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:32:19:880637: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 17:32:32:534191: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:32:34:956234: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 17:32:37:610945: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: MY_COUPONS
20/06/2020 17:32:42:831403: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: MY_COUPONS
20/06/2020 17:32:46:787033: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: LOGOUT
20/06/2020 17:32:47:705607: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: LOGOUT
20/06/2020 17:32:48:549137: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: LOGOUT
20/06/2020 17:32:49:247793: <ssl.SSLSocket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55112), raddr=('127.0.0.1', 40001)>: LOGOUT
20/06/2020 18:38:02:137445: <ssl.SSLSocket fd=684, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55235), raddr=('127.0.0.1', 40001)>: DISCONNECT
20/06/2020 18:38:19:511265: <ssl.SSLSocket fd=684, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55235), raddr=('127.0.0.1', 40001)>: DISCONNECT
20/06/2020 18:39:40:976848: <ssl.SSLSocket fd=696, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55240), raddr=('127.0.0.1', 40001)>: DISCONNECT
20/06/2020 18:45:56:491255: <ssl.SSLSocket fd=660, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55242), raddr=('127.0.0.1', 40001)>: DISCONNECT
20/06/2020 18:56:56:899176: <socket.socket fd=648, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55260), raddr=('127.0.0.1', 40001)>: DISCONNECT
20/06/2020 18:57:40:604896: <socket.socket fd=472, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55261), raddr=('127.0.0.1', 40001)>: DISCONNECT
20/06/2020 18:58:01:667314: <socket.socket fd=472, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55261), raddr=('127.0.0.1', 40001)>: LOGIN a a
20/06/2020 18:58:02:608124: <socket.socket fd=472, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55261), raddr=('127.0.0.1', 40001)>: LOGIN a a
20/06/2020 18:58:02:784767: <socket.socket fd=472, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55261), raddr=('127.0.0.1', 40001)>: LOGIN a a
20/06/2020 18:58:02:942370: <socket.socket fd=472, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55261), raddr=('127.0.0.1', 40001)>: LOGIN a a
20/06/2020 18:58:03:087978: <socket.socket fd=472, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55261), raddr=('127.0.0.1', 40001)>: LOGIN a a
20/06/2020 18:58:03:927769: <socket.socket fd=472, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55261), raddr=('127.0.0.1', 40001)>: DISCONNECT
20/06/2020 18:58:59:286269: <socket.socket fd=464, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55264), raddr=('127.0.0.1', 40001)>: LOGIN a a
20/06/2020 18:59:02:175526: <socket.socket fd=464, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55264), raddr=('127.0.0.1', 40001)>: DISCONNECT
20/06/2020 19:01:10:251282: <socket.socket fd=652, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55265), raddr=('127.0.0.1', 40001)>: LOGIN a a
20/06/2020 19:01:10:711703: <socket.socket fd=652, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55265), raddr=('127.0.0.1', 40001)>: LOGIN a a
20/06/2020 19:01:10:992869: <socket.socket fd=652, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55265), raddr=('127.0.0.1', 40001)>: LOGIN a a
20/06/2020 19:03:06:833214: <socket.socket fd=708, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55271), raddr=('127.0.0.1', 40001)>: LOGIN a a
20/06/2020 19:03:07:219181: <socket.socket fd=708, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55271), raddr=('127.0.0.1', 40001)>: LOGIN a a
20/06/2020 19:03:07:411645: <socket.socket fd=708, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55271), raddr=('127.0.0.1', 40001)>: LOGIN a a
